% name: utt2a_forw
% type: matrix
% rows: 69
% columns: 20
 -1.70141e+38 -777.879 -787.387 -774.317 -787.387 -1052.62 -774.317 -774.346 -1082.06 -787.387 -787.892 -1286.12 -1242.91 -1216.14 -1242.91 -1216.14 -1216.14 -1380.93 -1.70141e+38 -1408.35
 -1.70141e+38 -774.116 -782.043 -770.992 -782.043 -1029.66 -770.992 -771.036 -1055.26 -782.043 -782.925 -1270.02 -1230.58 -1209.25 -1230.58 -1209.25 -1209.25 -1377.62 -1.70141e+38 -1402.16
 -1.70141e+38 -770.294 -777.494 -767.246 -777.494 -1014.4 -767.246 -767.295 -1035.37 -777.494 -778.188 -1268.85 -1226.05 -1202.38 -1226.05 -1202.38 -1202.38 -1373.87 -1.70141e+38 -1396.32
 -1.70141e+38 -766.647 -773.075 -764.218 -773.075 -996.976 -764.218 -764.31 -1016.89 -773.075 -773.102 -1260 -1222.14 -1196.3 -1222.14 -1196.3 -1196.3 -1370.89 -1.70141e+38 -1390.53
 -1.70141e+38 -762.934 -767.823 -759.703 -767.823 -981.778 -759.703 -759.743 -1002.01 -767.823 -767.834 -1263.37 -1213.46 -1189.36 -1213.46 -1189.36 -1189.36 -1366.32 -1.70141e+38 -1384.56
 -1.70141e+38 -759.412 -763.684 -756.736 -763.684 -966.229 -756.736 -756.805 -982.161 -763.684 -763.213 -1266.14 -1214.57 -1183.15 -1214.57 -1183.15 -1183.15 -1363.38 -1.70141e+38 -1379.46
 -1.70141e+38 -753.701 -756.072 -751.245 -756.072 -936.772 -751.245 -751.319 -959.403 -756.072 -756.322 -1233.96 -1203.77 -1174.97 -1203.77 -1174.97 -1174.97 -1357.9 -1.70141e+38 -1371.74
 -1.70141e+38 -748.434 -748.964 -745.816 -748.964 -911.558 -745.816 -745.83 -938.678 -748.964 -749.907 -1195.42 -1198.41 -1166.99 -1198.41 -1166.99 -1166.99 -1352.4 -1.70141e+38 -1364.05
 -1.70141e+38 -742.592 -742.704 -741.451 -742.704 -889.029 -741.451 -741.397 -912.637 -742.704 -743.858 -1157.98 -1186.32 -1159.12 -1186.32 -1159.12 -1159.12 -1347.95 -1.70141e+38 -1356.58
 -1.70141e+38 -736.975 -736.989 -737.469 -736.989 -863.845 -737.469 -737.088 -888.029 -736.989 -738.188 -1123.4 -1175.3 -1151.75 -1175.3 -1151.75 -1151.75 -1343.55 -1.70141e+38 -1349.44
 -1.70141e+38 -733.836 -733.842 -735.933 -733.842 -849.47 -735.933 -734.958 -868.152 -733.842 -735.403 -1097.63 -1172.26 -1146.48 -1172.26 -1146.48 -1146.48 -1341.02 -1.70141e+38 -1344.91
 -1.70141e+38 -729.172 -729.175 -731.882 -729.175 -836.731 -731.882 -730.604 -851.566 -729.175 -730.913 -1072.43 -1162.58 -1139.42 -1162.58 -1139.42 -1139.42 -1335.66 -1.70141e+38 -1338.52
